smiles,rt,filename,canonical_smiles,mol_idx,mol_id
COC1=CC(=CC(=C1O)OC)C(=O)O,21.9,0002_rtdata.tsv,COc1cc(C(=O)O)cc(OC)c1O,39,M00039
C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,25.27,0002_rtdata.tsv,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,40,M00040
C1=CC(=CC=C1C=CC(=O)OC(C(C(=O)O)O)C(=O)O)O,17.99,0002_rtdata.tsv,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O,41,M00041
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)C3C(C(C(C(O3)CO)O)O)O)O)O)O,31.32,0002_rtdata.tsv,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c(C2OC(CO)C(O)C(O)C2O)c1O,42,M00042
COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)OC)O,42.2,0002_rtdata.tsv,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,43,M00043
CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,28.6,0002_rtdata.tsv,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,44,M00044
COC1C(C(C(C(O1)C(=O)O)O)O)O,2.4,0002_rtdata.tsv,COC1OC(C(=O)O)C(O)C(O)C1O,46,M00046
COC(=O)C1=COC(C2C1CC=C2CO)O,24.2,0002_rtdata.tsv,COC(=O)C1=COC(O)C2C(CO)=CCC12,47,M00047
COC1=CC(=CC(=C1O)OC)C2=C(C3=C4C(=CC(=O)C=C4O2)OC(=C3)C(=O)O)OC5C(C(C(C(O5)CO)O)O)O,28.3,0002_rtdata.tsv,COc1cc(-c2oc3cc(=O)cc4oc(C(=O)O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,73,M00073
COC1=CC(=CC(=C1O)OC)C2=C(C3=C4C(=CC(=O)C=C4O2)OC=C3)OC5C(C(C(C(O5)CO)O)O)O,26.994,0002_rtdata.tsv,COc1cc(-c2oc3cc(=O)cc4occc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,74,M00074
CC1=CC2=C3C(=CC(=O)C=C3OC(=C2OC4C(C(C(C(O4)CO)O)O)O)C5=CC(=C(C(=C5)OC)O)OC)O1,28.63,0002_rtdata.tsv,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,50,M00050
CCOC(=O)C1=CC(=C(C(=C1)O)O)O,23.02,0002_rtdata.tsv,CCOC(=O)c1cc(O)c(O)c(O)c1,54,M00054
C1C(C(OC2=C1C(=CC(=C2)O)OC(=O)C3=CC(=C(C(=C3)O)O)O)C4=CC(=C(C=C4)O)O)O,25.915,0002_rtdata.tsv,O=C(Oc1cc(O)cc2c1CC(O)C(c1ccc(O)c(O)c1)O2)c1cc(O)c(O)c(O)c1,75,M00075
CC1CCC2(O1)C(=CCCC2(C)C)C,48.08,0002_rtdata.tsv,CC1=CCCC(C)(C)C12CCC(C)O2,76,M00076
CC1CCC(=C(C)C)C(=O)C1,38.9,0002_rtdata.tsv,CC(C)=C1CCC(C)CC1=O,77,M00077
C(CN)CN,1.0,0002_rtdata.tsv,NCCCN,78,M00078
C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O,24.88,0002_rtdata.tsv,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O,79,M00079
C(CCN)CN,1.1,0002_rtdata.tsv,NCCCCN,80,M00080
CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)O,50.41,0002_rtdata.tsv,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,81,M00081
C1=CC=C2C(=C1)C(=CN2)CC(=O)O,26.605,0002_rtdata.tsv,O=C(O)Cc1c[nH]c2ccccc12,82,M00082
C1=CC(=C(C(=C1)O)C(=O)O)O,16.9,0002_rtdata.tsv,O=C(O)c1c(O)cccc1O,83,M00083
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,7.99,0002_rtdata.tsv,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,84,M00084
C(C(C(C(C(=O)C(=O)O)O)O)O)O,1.4,0002_rtdata.tsv,O=C(O)C(=O)C(O)C(O)C(O)CO,85,M00085
C(CC(=O)O)C(=O)C(=O)O,2.4,0002_rtdata.tsv,O=C(O)CCC(=O)C(=O)O,86,M00086
COC1=C(C=CC(=C1)C=C)O,31.3,0002_rtdata.tsv,C=Cc1ccc(O)c(OC)c1,87,M00087
CCC(C)C(=O)O,22.2,0002_rtdata.tsv,CCC(C)C(=O)O,88,M00088
CCC(C)CN,6.5,0002_rtdata.tsv,CCC(C)CN,89,M00089
CC(C)C(=O)OCCOC1=CC=CC=C1,40.2,0002_rtdata.tsv,CC(C)C(=O)OCCOc1ccccc1,90,M00090
C1CC(=O)NC1,5.9,0002_rtdata.tsv,O=C1CCCN1,91,M00091
CCOC1=C(C=CC(=C1)C=O)O,27.25,0002_rtdata.tsv,CCOc1cc(C=O)ccc1O,92,M00092
CC(CC(=O)O)(CC(=O)O)O,7.04,0002_rtdata.tsv,CC(O)(CC(=O)O)CC(=O)O,93,M00093
C1=CC(=CC(=C1)O)C=O,20.3,0002_rtdata.tsv,O=Cc1cccc(O)c1,94,M00094
CC1=CNC2=CC=CC=C12,34.1,0002_rtdata.tsv,Cc1c[nH]c2ccccc12,95,M00095
CC(=O)CCC1=CC=C(C=C1)O,24.6,0002_rtdata.tsv,CC(=O)CCc1ccc(O)cc1,96,M00096
C1=CC(=CC=C1C(=O)O)N,12.29,0002_rtdata.tsv,Nc1ccc(C(=O)O)cc1,97,M00097
CN(C)C1=CC=C(C=C1)C=CC=O,34.5,0002_rtdata.tsv,CN(C)c1ccc(C=CC=O)cc1,98,M00098
C1=CC=C2C(=C1)C(=CC(=O)O2)O,24.2,0002_rtdata.tsv,O=c1cc(O)c2ccccc2o1,99,M00099
CC1=CC(=O)OC2=C1C=CC(=C2)O,27.81,0002_rtdata.tsv,Cc1cc(=O)oc2cc(O)ccc12,100,M00100
C1=CC=C(C=C1)C=CC2=CC=C(C=C2)O,41.8,0002_rtdata.tsv,Oc1ccc(C=Cc2ccccc2)cc1,101,M00101
C1=C(OC(=C1)C=O)CO,11.94,0002_rtdata.tsv,O=Cc1ccc(CO)o1,102,M00102
C(C(=O)C(C(C(C(=O)O)O)O)O)O,1.42,0002_rtdata.tsv,O=C(O)C(O)C(O)C(O)C(=O)CO,103,M00103
CC1=CC=C(O1)C=O,20.29,0002_rtdata.tsv,Cc1ccc(C=O)o1,104,M00104
COC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3,42.9,0002_rtdata.tsv,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,105,M00105
CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C,31.3,0002_rtdata.tsv,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,106,M00106
CC(=O)C1=CC(=C(C=C1)O)OC,23.9,0002_rtdata.tsv,COc1cc(C(C)=O)ccc1O,107,M00107
CC(=O)NC(CS)C(=O)O,7.995,0002_rtdata.tsv,CC(=O)NC(CS)C(=O)O,108,M00108
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)OP(=O)(O)O)N,10.895,0002_rtdata.tsv,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,109,M00109
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,4.08,0002_rtdata.tsv,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,110,M00110
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O,12.715,0002_rtdata.tsv,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O,111,M00111
C(CCC(=O)O)CC(=O)O,15.5,0002_rtdata.tsv,O=C(O)CCCCC(=O)O,112,M00112
C(C(C(C(CO)O)O)O)O,1.381666667,0002_rtdata.tsv,OCC(O)C(O)C(O)CO,113,M00113
C(CCN=C(N)N)CN,1.03,0002_rtdata.tsv,NCCCCN=C(N)N,114,M00114
CC(C(=O)O)N,1.3,0002_rtdata.tsv,CC(N)C(=O)O,115,M00115
C(C1C(C(C(C(O1)O)O)O)O)O,1.34875,0002_rtdata.tsv,OCC1OC(O)C(O)C(O)C1O,116,M00116
C1CSSC1CCCCC(=O)N,29.0,0002_rtdata.tsv,NC(=O)CCCCC1CCSS1,117,M00117
CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,59.2,0002_rtdata.tsv,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,118,M00118
C(C(C(C(C(C=O)O)O)O)O)O,1.4275,0002_rtdata.tsv,O=CC(O)C(O)C(O)C(O)CO,119,M00119
C1=CC(=CC=C1C=C2C(C(C3=C2C=C(C=C3O)O)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,26.215,0002_rtdata.tsv,Oc1ccc(C=C2c3cc(O)cc(O)c3C(c3ccc(O)cc3)C2c2cc(O)cc(O)c2)cc1,120,M00120
C1=CC(=CC=C1C2C3C(C(C4=C3C5=C(C=C4O)OC(C5C6=CC(=CC(=C6)O)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)C9=C2C(=CC1=C9C(C(O1)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O)O,29.775,0002_rtdata.tsv,Oc1ccc(C2Oc3cc(O)c4c(c3C2c2cc(O)cc(O)c2)C2C(c3ccc(O)cc3)c3c(O)cc5c(c3C2C4c2ccc(O)cc2)C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O5)cc1,121,M00121
C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,19.3,0002_rtdata.tsv,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,122,M00122
COC1=CC=C(C=C1)C=O,27.1,0002_rtdata.tsv,COc1ccc(C=O)cc1,123,M00123
C1=CC=C(C(=C1)C(=O)O)N,19.095,0002_rtdata.tsv,Nc1ccccc1C(=O)O,124,M00124
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,37.1,0002_rtdata.tsv,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,125,M00125
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,28.915,0002_rtdata.tsv,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,126,M00126
C1C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,29.56,0002_rtdata.tsv,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)cc(O)c12,127,M00127
C(C(C(C(C=O)O)O)O)O,1.4075,0002_rtdata.tsv,O=CC(O)C(O)C(O)CO,128,M00128
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,53.5,0002_rtdata.tsv,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,129,M00129
C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,7.605,0002_rtdata.tsv,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,130,M00130
C1=CC(=CC=C1C2C3C4=C5C(C(OC5=CC(=C4)O)C6=CC=C(C=C6)O)C7=C8C(C(OC8=CC(=C7)O)C9=CC=C(C=C9)O)C1=C3C(=CC(=C1)O)O2)O,32.975,0002_rtdata.tsv,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc3c2C(c2cc(O)cc5c2C4C(c2ccc(O)cc2)O5)C(c2ccc(O)cc2)O3)cc1,131,M00131
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,36.65,0002_rtdata.tsv,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,132,M00132
CCCCCCCCCCCCCCCCCCCCCC(=O)O,58.7,0002_rtdata.tsv,CCCCCCCCCCCCCCCCCCCCCC(=O)O,133,M00133
C1=CC=C(C=C1)C(=O)O,26.2,0002_rtdata.tsv,O=C(O)c1ccccc1,134,M00134
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,39.1,0002_rtdata.tsv,O=C(c1ccccc1)c1ccccc1,135,M00135
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,43.5,0002_rtdata.tsv,O=C(OCc1ccccc1)c1ccccc1,136,M00136
C[N+](C)(C)CC(=O)[O-],1.375,0002_rtdata.tsv,C[N+](C)(C)CC(=O)[O-],65,M00065
C1=CC(=C(C=C1O)O)C(=O)O,19.6,0002_rtdata.tsv,O=C(O)c1ccc(O)cc1O,137,M00137
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,53.2,0002_rtdata.tsv,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,138,M00138
CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C,56.41,0002_rtdata.tsv,C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,139,M00139
CC1=C(C(CCC1)(C)C)C=CC(C)O,46.3,0002_rtdata.tsv,CC1=C(C=CC(C)O)C(C)(C)CCC1,140,M00140
C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,21.6,0002_rtdata.tsv,O=C(O)CCCCC1SCC2NC(=O)NC21,141,M00141
CCCCCCCCCCCCCCCCCC(=O)OCCCC,59.54,0002_rtdata.tsv,CCCCCCCCCCCCCCCCCC(=O)OCCCC,142,M00142
C(CCN)CCN,1.1,0002_rtdata.tsv,NCCCCCN,143,M00143
C1=CC(=C(C=C1C=CC(=O)O)O)O,20.7,0002_rtdata.tsv,O=C(O)C=Cc1ccc(O)c(O)c1,144,M00144
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,20.37,0002_rtdata.tsv,Cn1c(=O)c2c(ncn2C)n(C)c1=O,145,M00145
CC1(C2CCC1(C(=O)C2)C)C,36.5,0002_rtdata.tsv,CC12CCC(CC1=O)C2(C)C,146,M00146
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,1.55,0002_rtdata.tsv,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,147,M00147
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,49.4,0002_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,148,M00148
C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,19.15,0002_rtdata.tsv,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,149,M00149
C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,18.0,0002_rtdata.tsv,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,150,M00150
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,60.2,0002_rtdata.tsv,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,151,M00151
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC4C5(C3(CCC(C5)O)C)O4)C,57.7,0002_rtdata.tsv,CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C,152,M00152
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,46.805,0002_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,153,M00153
C[N+](C)(C)CCO,1.4,0002_rtdata.tsv,C[N+](C)(C)CCO,64,M00064
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,40.88,0002_rtdata.tsv,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,154,M00154
C1=CC=C(C=C1)C=CC(=O)O,31.8,0002_rtdata.tsv,O=C(O)C=Cc1ccccc1,155,M00155
CCCCCCCCC=CCCCCCCCCCC(=O)O,56.2,0002_rtdata.tsv,CCCCCCCCC=CCCCCCCCCCC(=O)O,156,M00156
CC(CC(=O)O)(C(=O)O)O,5.185,0002_rtdata.tsv,CC(O)(CC(=O)O)C(=O)O,61,M00061
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,3.91,0002_rtdata.tsv,O=C(O)CC(O)(CC(=O)O)C(=O)O,157,M00157
COC1=C(C=CC(=C1)C=CCO)O,22.8,0002_rtdata.tsv,COc1cc(C=CCO)ccc1O,158,M00158
COC1=C(C=CC(=C1)C=CC=O)O,25.895,0002_rtdata.tsv,COc1cc(C=CC=O)ccc1O,159,M00159
C1C(C(C(CC1(C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O,20.1,0002_rtdata.tsv,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC(O)(C(=O)O)CC1O,160,M00160
CC(C)C1=CC=C(C=C1)C=O,38.6,0002_rtdata.tsv,CC(C)c1ccc(C=O)cc1,161,M00161
C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O,28.9,0002_rtdata.tsv,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,162,M00162
C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,22.1,0002_rtdata.tsv,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,163,M00163
C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O,21.4,0002_rtdata.tsv,OCC1OC(OC2C(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,164,M00164
C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,18.375,0002_rtdata.tsv,OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,165,M00165
C1C(C(C(C(O1)OC2=CC3=C(C=C(C=C3[O+]=C2C4=CC(=C(C=C4)O)O)O)O)O)O)O,23.1,0002_rtdata.tsv,Oc1cc(O)c2cc(OC3OCC(O)C(O)C3O)c(-c3ccc(O)c(O)c3)[o+]c2c1,166,M00166
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O)O,23.1,0002_rtdata.tsv,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,167,M00167
C(C(C(C(C(=O)CO)O)O)O)O,1.4,0002_rtdata.tsv,O=C(CO)C(O)C(O)C(O)CO,168,M00168
C(C1C(C(C(O1)O)O)O)O,1.4,0002_rtdata.tsv,OCC1OC(O)C(O)C1O,169,M00169
C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,16.1,0002_rtdata.tsv,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,170,M00170
CC(C(C(C(C=O)O)O)O)O,1.8,0002_rtdata.tsv,CC(O)C(O)C(O)C(O)C=O,171,M00171
C(=O)C(C(C(C(C(=O)O)O)O)O)O,1.33,0002_rtdata.tsv,O=CC(O)C(O)C(O)C(O)C(=O)O,172,M00172
C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,1.5,0002_rtdata.tsv,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,173,M00173
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,32.5,0002_rtdata.tsv,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,174,M00174
C1=CC2=C(C(=C1)O)OC(=O)C=C2O,21.595,0002_rtdata.tsv,O=c1cc(O)c2cccc(O)c2o1,175,M00175
CCCCCCCCCC(=O)O,45.615,0002_rtdata.tsv,CCCCCCCCCC(=O)O,176,M00176
C(C(C1C(=O)C(=O)C(=O)O1)O)O,1.72,0002_rtdata.tsv,O=C1OC(C(O)CO)C(=O)C1=O,177,M00177
C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=O)C=C3O2)O)O,27.1,0002_rtdata.tsv,O=c1cc2oc(-c3cc(O)c(O)c(O)c3)c(O)cc-2c(O)c1,178,M00178
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC(=C(C(=C5)O)O)O)O)O)O)O)O)O)O)O,21.9,0002_rtdata.tsv,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,179,M00179
C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O,20.9,0002_rtdata.tsv,OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,180,M00180
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,49.6,0002_rtdata.tsv,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,181,M00181
CCNCC,1.68,0002_rtdata.tsv,CCNCC,182,M00182
CC1CCCC(C1C=CC(=O)C)(C)C,46.1,0002_rtdata.tsv,CC(=O)C=CC1C(C)CCCC1(C)C,183,M00183
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,27.82,0002_rtdata.tsv,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,184,M00184
CCCCCCCCCCCC=CC=CC=CC=CC=CC(=O)O,54.0,0002_rtdata.tsv,CCCCCCCCCCCC=CC=CC=CC=CC=CC(=O)O,185,M00185
CC(C)(CO)C(C(=O)NCCC(=O)O)O,14.3,0002_rtdata.tsv,CC(C)(CO)C(O)C(=O)NCCC(=O)O,186,M00186
C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6C(C(OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)O,32.6475,0002_rtdata.tsv,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1,187,M00187
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,46.405,0002_rtdata.tsv,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,188,M00188
CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,58.9,0002_rtdata.tsv,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,189,M00189
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,31.015,0002_rtdata.tsv,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,190,M00190
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)CO)C,53.77,0002_rtdata.tsv,CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,191,M00191
C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O,17.8,0002_rtdata.tsv,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,192,M00192
CCOC(=O)CC1=CNC2=CC=CC=C21,35.5,0002_rtdata.tsv,CCOC(=O)Cc1c[nH]c2ccccc12,193,M00193
CCCCCC=CCC=CCCCCCCCC(=O)OCC,56.12,0002_rtdata.tsv,CCCCCC=CCC=CCCCCCCCC(=O)OCC,194,M00194
CCCCCCCCCCCCCC(=O)OCC,55.105,0002_rtdata.tsv,CCCCCCCCCCCCCC(=O)OCC,195,M00195
CC(=O)OC1=C(C=C(C=C1)CC=C)OC,38.3,0002_rtdata.tsv,C=CCc1ccc(OC(C)=O)c(OC)c1,196,M00196
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)O,37.4,0002_rtdata.tsv,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O,197,M00197
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,20.7,0002_rtdata.tsv,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,198,M00198
COC1=C(C=CC(=C1)C=CC(=O)O)O,25.9,0002_rtdata.tsv,COc1cc(C=CC(=O)O)ccc1O,199,M00199
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O,21.9,0002_rtdata.tsv,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,200,M00200
C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,21.3,0002_rtdata.tsv,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,201,M00201
C(=CC(=O)O)C(=O)O,3.5425,0002_rtdata.tsv,O=C(O)C=CC(=O)O,202,M00202
C1=COC(=C1)C(=O)O,12.7,0002_rtdata.tsv,O=C(O)c1ccco1,203,M00203
C1=COC(=C1)C=O,12.2,0002_rtdata.tsv,O=Cc1ccco1,204,M00204
