anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight
38,326,M00038,M00326,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,O=c1c(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,medium,0.782608695652174,0.9047619047619048,1,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,4,0.8795051323147839,0.8276814634289982,1,0.8276814634289982
39,395,M00039,M00395,COc1cc(C(=O)O)cc(OC)c1O,COc1cc(C(=O)O)ccc1O,medium,0.6206896551724138,0.9166666666666666,1,c1ccccc1,802,0.21161295934610674,0.633322403672031,1,0.633322403672031
39,1124,M00039,M01124,COc1cc(C(=O)O)cc(OC)c1O,COc1ccc(C(=O)O)cc1OC,medium,0.6071428571428571,0.9166666666666666,1,c1ccccc1,802,0.21161295934610674,0.6251943248542969,2,0.6251943248542969
40,184,M00040,M00184,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,medium,0.7948717948717948,0.9655172413793104,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.8260886585509299,1,0.8260886585509299
40,1292,M00040,M01292,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)c(O)c2)C1O,medium,0.75,1.0,1,O=C1CC(c2ccccc2)Oc2ccccc21,16,0.7185751418868361,0.8077862712830254,2,0.8077862712830254
41,6,M00041,M00006,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,medium,0.725,0.92,1,c1ccccc1,802,0.21161295934610674,0.696741943901916,1,0.696741943901916
41,12,M00041,M00012,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O,COc1cc(C=CC(=O)OC(C(=O)O)C(O)C(=O)O)ccc1O,medium,0.6444444444444445,0.8518518518518519,1,c1ccccc1,802,0.21161295934610674,0.6313715735315456,2,0.6313715735315456
43,242,M00043,M00242,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,strong,0.8409090909090909,0.9375,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.8308401248760423,1,0.8308401248760423
43,354,M00043,M00354,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,strong,0.8181818181818182,0.9375,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.8172037612396787,2,0.8172037612396787
43,1238,M00043,M01238,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,medium,0.6875,0.9375,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7387946703305878,1,0.7387946703305878
43,1243,M00043,M01243,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,medium,0.6808510638297872,0.9375,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.73480530862846,2,0.73480530862846
44,951,M00044,M00951,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,strong,0.8356164383561644,0.9523809523809523,1,O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,2,0.9466801716388252,0.8814671268547604,1,0.8814671268547604
45,3510,M00045,M03510,CCOc1ccc(NC(C)=O)cc1,CCOc1ccc(NC(=O)CC(C)O)cc1,medium,0.6111111111111112,0.7297297297297297,1,c1ccccc1,802,0.21161295934610674,0.5808410430010151,1,0.5808410430010151
46,3805,M00046,M03805,COC1OC(C(=O)O)C(O)C(O)C1O,CCOC1OC(C(=O)O)C(O)C(O)C1O,medium,0.6451612903225806,0.8,1,C1CCOCC1,25,0.6627017793637848,0.6865020410981162,1,0.6865020410981162
48,26,M00048,M00026,COc1cc(-c2oc3cc(=O)cc4oc(O)c(C=[OH+])c(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.6956521739130435,0.9545454545454546,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.7843570664345609,1,0.7843570664345609
48,50,M00048,M00050,COc1cc(-c2oc3cc(=O)cc4oc(O)c(C=[OH+])c(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.6857142857142857,0.9333333333333333,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.7730913032122761,2,0.7730913032122761
49,187,M00049,M00187,Oc1ccc(C2Oc3ccc(C=Cc4cc(O)cc5c4C(c4cc(O)cc(O)c4)C(c4ccc(O)cc4)O5)cc3C2c2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1,strong,0.84,1.0,0,,0,0.0,0.754,1,0.754
50,26,M00050,M00026,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,strong,0.8524590163934426,0.9767441860465116,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.8839908547980648,1,0.8839908547980648
50,73,M00050,M00073,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(C(=O)O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,strong,0.8,0.9545454545454546,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.846965762086735,2,0.846965762086735
50,74,M00050,M00074,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4occc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.7846153846153846,0.9767441860465116,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.84328467573123,1,0.84328467573123
50,48,M00050,M00048,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)c(C=[OH+])c(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.6857142857142857,0.9333333333333333,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.7730913032122761,2,0.7730913032122761
51,1,M00051,M00001,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,strong,0.8541666666666666,1.0,1,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,2,0.9466801716388252,0.9045020257458237,1,0.9045020257458237
52,1374,M00052,M01374,O=C(O)c1ccc(O)c(O)c1,O=C(O)c1ccc([O-])c(O)c1,medium,0.64,0.9047619047619048,1,c1ccccc1,802,0.21161295934610674,0.6419324200923922,1,0.6419324200923922
52,1347,M00052,M01347,O=C(O)c1ccc(O)c(O)c1,Cc1cc(C(=O)O)ccc1O,medium,0.64,0.8095238095238095,1,c1ccccc1,802,0.21161295934610674,0.6181228962828684,2,0.6181228962828684
54,1166,M00054,M01166,CCOC(=O)c1cc(O)c(O)c(O)c1,CCCOC(=O)c1cc(O)c(O)c(O)c1,medium,0.7241379310344828,0.875,1,c1ccccc1,802,0.21161295934610674,0.6849747025226056,1,0.6849747025226056
54,21,M00054,M00021,CCOC(=O)c1cc(O)c(O)c(O)c1,COC(=O)c1cc(O)c(O)c(O)c1,medium,0.6071428571428571,0.8275862068965517,1,c1ccccc1,802,0.21161295934610674,0.6029242099117682,2,0.6029242099117682
55,3062,M00055,M03062,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc(O)c2C(c2ccc(O)cc2)C4C2c3cc(O)cc4c3C(c3cc(O)cc(O)c3C2c2ccc(O)cc2)C(c2ccc(O)cc2)O4)cc1,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc(O)c2C(c2ccc(O)cc2)C2c3cc(O)cc(O)c3C(c3ccc(O)cc3)C42)cc1,strong,1.0,0.896551724137931,0,,0,0.0,0.8241379310344827,1,0.8241379310344827
56,1701,M00056,M01701,NC(N)=NCCCC(N)C(=O)O,NC(N)=NCCCCC(N)C(=O)O,strong,0.8846153846153846,0.967741935483871,0,,0,0.0,0.7727047146401985,1,0.7727047146401985
62,270,M00062,M00270,NC(Cc1ccc(O)cc1)C(=O)O,NC(Cc1ccccc1)C(=O)O,medium,0.7037037037037037,0.8076923076923077,1,c1ccccc1,802,0.21161295934610674,0.6558872430472151,1,0.6558872430472151
62,973,M00062,M00973,NC(Cc1ccc(O)cc1)C(=O)O,NC(Cc1ccc(O)c(O)c1)C(=O)O,medium,0.6451612903225806,0.8387096774193549,1,c1ccccc1,802,0.21161295934610674,0.6285161374503031,2,0.6285161374503031
67,517,M00067,M00517,O=C(O)C1CCCN1,O=C(O)C1CCCCN1,strong,0.8571428571428571,0.8387096774193549,0,,0,0.0,0.723963133640553,1,0.723963133640553
67,4342,M00067,M04342,O=C(O)C1CCCN1,NC(=O)C1CCCN1,medium,0.625,0.7058823529411765,1,C1CCNC1,11,0.7643784743661259,0.6661273593902131,1,0.6661273593902131
72,187,M00072,M00187,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1,strong,0.8863636363636364,0.9655172413793104,0,,0,0.0,0.7731974921630094,1,0.7731974921630094
73,26,M00073,M00026,COc1cc(-c2oc3cc(=O)cc4oc(C(=O)O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,strong,0.8125,0.9767441860465116,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.8600154449619992,1,0.8600154449619992
73,50,M00073,M00050,COc1cc(-c2oc3cc(=O)cc4oc(C(=O)O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,strong,0.8,0.9545454545454546,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.846965762086735,2,0.846965762086735
73,74,M00073,M00074,COc1cc(-c2oc3cc(=O)cc4oc(C(=O)O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4occc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.75,0.9767441860465116,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.8225154449619991,1,0.8225154449619991
73,48,M00073,M00048,COc1cc(-c2oc3cc(=O)cc4oc(C(=O)O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)c(C=[OH+])c(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.6575342465753424,0.9772727272727273,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.7671681282137586,2,0.7671681282137586
74,26,M00074,M00026,COc1cc(-c2oc3cc(=O)cc4occc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.796875,1.0,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.8564543984503712,1,0.8564543984503712
74,50,M00074,M00050,COc1cc(-c2oc3cc(=O)cc4occc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(C)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,medium,0.7846153846153846,0.9767441860465116,1,O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,5,0.8555293230024756,0.84328467573123,2,0.84328467573123
80,143,M00080,M00143,NCCCCN,NCCCCCN,strong,0.875,0.9473684210526315,0,,0,0.0,0.7618421052631579,1,0.7618421052631579
80,410,M00080,M00410,NCCCCN,NCCCCCCCCN,strong,0.875,0.9473684210526315,0,,0,0.0,0.7618421052631579,2,0.7618421052631579
82,238,M00082,M00238,O=C(O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12,medium,0.75,0.8333333333333334,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.739970196856071,1,0.739970196856071
82,237,M00082,M00237,O=C(O)Cc1c[nH]c2ccccc12,O=C(O)CCc1c[nH]c2ccccc12,medium,0.696969696969697,0.9285714285714286,1,c1ccc2[nH]ccc2c1,63,0.5442457568182516,0.7319615388474131,2,0.7319615388474131
83,1143,M00083,M01143,O=C(O)c1c(O)cccc1O,COc1cccc(O)c1C(=O)O,medium,0.6153846153846154,0.8695652173913043,1,c1ccccc1,802,0.21161295934610674,0.6183640174805113,1,0.6183640174805113
84,1613,M00084,M01613,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,strong,0.8620689655172413,0.9863013698630136,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.8716029930591236,1,0.8716029930591236
84,1614,M00084,M01614,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,strong,0.847457627118644,0.9863013698630136,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.8628361900199653,2,0.8628361900199653
84,1433,M00084,M01433,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,medium,0.75,0.84,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.7677862712830253,1,0.7677862712830253
84,1008,M00084,M01008,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,medium,0.7166666666666667,0.918918918918919,1,O=c1[nH]cnc2c1ncn2C1CCCO1,16,0.7185751418868361,0.7675160010127552,2,0.7675160010127552
87,396,M00087,M00396,C=Cc1ccc(O)c(OC)c1,COc1cc(C=O)ccc1O,medium,0.6666666666666666,0.8095238095238095,1,c1ccccc1,802,0.21161295934610674,0.6341228962828683,1,0.6341228962828683
91,1060,M00091,M01060,O=C1CCCN1,O=C1CCCCN1,strong,0.8235294117647058,0.8333333333333334,0,,0,0.0,0.7024509803921568,1,0.7024509803921568
92,396,M00092,M00396,CCOc1cc(C=O)ccc1O,COc1cc(C=O)ccc1O,medium,0.65625,0.75,1,c1ccccc1,802,0.21161295934610674,0.612991943901916,1,0.612991943901916
96,1113,M00096,M01113,CC(=O)CCc1ccc(O)cc1,O=C(O)CCc1ccc(O)cc1,medium,0.6538461538461539,0.6666666666666666,1,c1ccccc1,802,0.21161295934610674,0.590716302876275,1,0.590716302876275
101,8,M00101,M00008,Oc1ccc(C=Cc2ccccc2)cc1,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,medium,0.6086956521739131,0.7222222222222222,1,C(=Cc1ccccc1)c1ccccc1,9,0.7883542836784342,0.6640260894116685,1,0.6640260894116685
107,1144,M00107,M01144,COc1cc(C(C)=O)ccc1O,COC(=O)c1ccc(O)c(OC)c1,medium,0.7,0.9090909090909091,1,c1ccccc1,802,0.21161295934610674,0.6790146711746432,1,0.6790146711746432
107,395,M00107,M00395,COc1cc(C(C)=O)ccc1O,COc1cc(C(=O)O)ccc1O,medium,0.7241379310344828,0.8260869565217391,1,c1ccccc1,802,0.21161295934610674,0.6727464416530404,2,0.6727464416530404
109,415,M00109,M00415,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O,strong,0.8653846153846154,0.9552238805970149,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.8566975620265895,1,0.8566975620265895
109,1404,M00109,M01404,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,medium,0.7368421052631579,0.9411764705882353,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.77606020345152,1,0.77606020345152
109,110,M00109,M00110,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,medium,0.6551724137931034,0.9411764705882353,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7270583885694873,2,0.7270583885694873
110,1533,M00110,M01533,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,strong,0.8490566037735849,0.9705882352941176,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.8507418437342469,1,0.8507418437342469
110,1608,M00110,M01608,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,strong,0.8333333333333334,0.9705882352941176,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.8413078814700959,2,0.8413078814700959
110,1404,M00110,M01404,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,strong,0.8301886792452831,0.9701492537313433,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.8393113436265721,3,0.8393113436265721
110,415,M00110,M00415,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O,medium,0.7272727272727273,0.9552238805970149,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7738304291594565,1,0.7738304291594565
110,1428,M00110,M01428,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,medium,0.6964285714285714,0.9,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7415179655037093,2,0.7415179655037093
111,1832,M00111,M01832,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O,medium,0.7580645161290323,0.8472222222222222,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.7653050878795414,1,0.7653050878795414
111,110,M00111,M00110,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,medium,0.640625,0.9027777777777778,1,c1ncc2ncn(C3CCCO3)c2n1,26,0.6577388176437765,0.708730267091011,2,0.708730267091011
112,519,M00112,M00519,O=C(O)CCCCC(=O)O,O=C(O)CCCCCCCC(=O)O,strong,0.9166666666666666,0.9473684210526315,0,,0,0.0,0.7868421052631578,1,0.7868421052631578
112,524,M00112,M00524,O=C(O)CCCCC(=O)O,O=C(O)CCCCCCC(=O)O,strong,0.9166666666666666,0.9473684210526315,0,,0,0.0,0.7868421052631578,2,0.7868421052631578
112,1401,M00112,M01401,O=C(O)CCCCC(=O)O,O=C(O)CCCCCC(=O)O,strong,0.9166666666666666,0.9473684210526315,0,,0,0.0,0.7868421052631578,3,0.7868421052631578
113,280,M00113,M00280,OCC(O)C(O)C(O)CO,OCC(O)C(O)C(O)C(O)CO,strong,0.8333333333333334,0.9545454545454546,0,,0,0.0,0.7386363636363636,1,0.7386363636363636
116,169,M00116,M00169,OCC1OC(O)C(O)C(O)C1O,OCC1OC(O)C(O)C1O,strong,0.9411764705882353,0.8666666666666667,0,,0,0.0,0.7813725490196078,1,0.7813725490196078
116,1005,M00116,M01005,OCC1OC(O)C(O)C(O)C1O,NC1C(O)OC(CO)C(O)C1O,medium,0.6521739130434783,0.7777777777777778,1,C1CCOCC1,25,0.6627017793637848,0.6851540591750992,1,0.6851540591750992
119,128,M00119,M00128,O=CC(O)C(O)C(O)C(O)CO,O=CC(O)C(O)C(O)CO,strong,0.85,1.0,0,,0,0.0,0.76,1,0.76
121,397,M00121,M00397,Oc1ccc(C2Oc3cc(O)c4c(c3C2c2cc(O)cc(O)c2)C2C(c3ccc(O)cc3)c3c(O)cc5c(c3C2C4c2ccc(O)cc2)C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O5)cc1,Oc1ccc(C2Oc3cc(O)c4c(c3C2c2cc(O)cc(O)c2)C2c3c(O)cc5c(c3C(C4c3ccc(O)cc3)C2c2ccc(O)cc2)C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O5)cc1,strong,0.9024390243902439,0.9655172413793104,0,,0,0.0,0.782842724978974,1,0.782842724978974
124,1410,M00124,M01410,Nc1ccccc1C(=O)O,Nc1ccccc1C(=O)[O-],medium,0.625,0.8181818181818182,1,c1ccccc1,802,0.21161295934610674,0.6112873984473706,1,0.6112873984473706
125,154,M00125,M00154,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,strong,0.8,1.0,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.8219196703305878,1,0.8219196703305878
125,276,M00125,M00276,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,medium,0.7777777777777778,0.8620689655172413,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7741035783765648,1,0.7741035783765648
125,1236,M00125,M01236,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,medium,0.6666666666666666,0.8064516129032258,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.6935325735563942,2,0.6935325735563942
126,20,M00126,M00020,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,strong,0.8518518518518519,0.9743589743589743,1,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,4,0.8795051323147839,0.8866266245480723,1,0.8866266245480723
126,1148,M00126,M01148,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,medium,0.7241379310344828,0.9743589743589743,1,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,4,0.8795051323147839,0.8099982720576508,1,0.8099982720576508
128,119,M00128,M00119,O=CC(O)C(O)C(O)CO,O=CC(O)C(O)C(O)C(O)CO,strong,0.85,1.0,0,,0,0.0,0.76,1,0.76
129,2125,M00129,M02125,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCCCCC=CCC=CCC=CCCCC(=O)O,strong,0.9615384615384616,1.0,0,,0,0.0,0.8269230769230769,1,0.8269230769230769
129,1666,M00129,M01666,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC=CCCCCC(=O)O,strong,0.9230769230769231,1.0,0,,0,0.0,0.8038461538461539,2,0.8038461538461539
129,261,M00129,M00261,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,strong,0.8888888888888888,1.0,0,,0,0.0,0.7833333333333333,3,0.7833333333333333
130,407,M00130,M00407,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,OCC1OC(Oc2ccccc2)C(O)C(O)C1O,medium,0.7428571428571429,1.0,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7975379363366828,1,0.7975379363366828
130,549,M00130,M00549,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,O=C(O)C=Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,medium,0.6136363636363636,0.9411764705882353,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.7052995864512741,2,0.7052995864512741
132,154,M00132,M00154,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,medium,0.6842105263157895,0.8620689655172413,1,O=c1cc(-c2ccccc2)oc2ccccc12,37,0.6127978022039184,0.7179632274993718,1,0.7179632274993718
