anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight,pair_min,pair_max
569,572,M00569,M00572,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)cc5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,strong,0.9047619047619048,1.0,1,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2C2CCCCO2)O1,5,0.8555293230024756,0.9211865413075142,1,0.9211865413075142,569,572
1488,1638,M01488,M01638,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,strong,0.9146341463414634,0.9861111111111112,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.9205969753427607,1,0.9205969753427607,1488,1638
1488,3263,M01488,M03263,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,strong,0.9146341463414634,0.9861111111111112,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.9205969753427607,2,0.9205969753427607,1488,3263
998,1893,M00998,M01893,C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,strong,0.9354838709677419,1.0,1,O=c1ncccn1C1CCCO1,15,0.7265474540909509,0.9202724406942878,1,0.9202724406942878,998,1893
3994,3984,M03994,M03984,O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,O=C(c1cccc2ccccc12)c1cn(CCCCCO)c2ccccc12,strong,0.975,0.975609756097561,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.9198103269852504,1,0.9198103269852504,3984,3994
3974,3986,M03974,M03986,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,CCCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,strong,0.975609756097561,0.9722222222222222,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.9193292971749524,1,0.9193292971749524,3974,3986
3974,3987,M03974,M03987,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,CCCCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,strong,0.975609756097561,0.9722222222222222,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.9193292971749524,2,0.9193292971749524,3974,3987
3192,4188,M03192,M04188,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1,CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,strong,0.872093023255814,1.0,1,O=C(CCCC1CCCCO1)CC1CCCC2(C=CCC3(CCC(C4CCCCO4)O3)O2)O1,2,0.9466801716388252,0.9152578396993121,1,0.9152578396993121,3192,4188
3173,3183,M03173,M03183,O=C1c2c(O)cc(O)c(C3C(=O)c4c(O)cc(O)cc4OC3c3ccc(O)cc3)c2OC(c2ccc(O)cc2)C1O,O=C1c2c(O)cc(O)c(C3C(=O)c4c(O)cc(O)cc4OC3c3ccc(O)cc3)c2OC(c2ccc(O)c(O)c2)C1O,strong,0.9019607843137255,0.967741935483871,1,O=C1CC(c2ccccc2)Oc2c1cccc2C1C(=O)c2ccccc2OC1c1ccccc1,4,0.8795051323147839,0.9150377243064206,1,0.9150377243064206,3173,3183
569,568,M00569,M00568,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)cc5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)cc5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc(OC)c1O,strong,0.9024390243902439,0.9777777777777777,1,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2C2CCCCO2)O1,5,0.8555293230024756,0.9142372575289621,2,0.9142372575289621,568,569
331,1132,M00331,M01132,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O,strong,0.9166666666666666,0.9393939393939394,1,c1ccc(-c2ccc3ccccc3[o+]2)cc1,5,0.8555293230024756,0.9131778832988562,1,0.9131778832988562,331,1132
4354,4447,M04354,M04447,CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=S)c2c([nH]1)c(CCC)nn2C,CCCc1nn(C)c2c(=S)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]c12,strong,0.8955223880597015,0.9882352941176471,1,O=S(=O)(c1cccc(-c2nc(=S)c3[nH]ncc3[nH]2)c1)N1CCNCC1,5,0.8555293230024756,0.912701654815604,1,0.912701654815604,4354,4447
3007,3008,M03007,M03008,COc1cc2c3cc1Oc1c(cccc1OC)CC1c4c(cc(OC)c(OC)c4Oc4cccc(c4)CC3N(C)CC2)CCN1C,COc1cc2c3cc1Oc1c(cccc1OC)CC1c4c(cc(O)c(OC)c4Oc4cccc(c4)CC3N(C)CC2)CCN1C,strong,0.8823529411764706,0.9615384615384616,1,c1cc2cc(c1)Oc1cccc3c1C(Cc1ccccc1Oc1ccc4c(c1)C(C2)NCC4)NCC3,2,0.9466801716388252,0.9117984058363215,1,0.9117984058363215,3007,3008
2054,3432,M02054,M03432,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(C=CC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,strong,0.9081632653061225,0.92,1,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2,3,0.9088491513636503,0.911225331888221,1,0.911225331888221,2054,3432
577,581,M00577,M00581,CC1OC(OC2C(Oc3cc4oc(-c5ccc(O)cc5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,strong,0.863013698630137,1.0,1,O=c1cc(-c2ccccc2)oc2cc(OC3OCCCC3OC3CCCCO3)c(C3CCCCO3)cc12,2,0.9466801716388252,0.9098102449239059,1,0.9098102449239059,577,581
572,573,M00572,M00573,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)c(O)c5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,COc1cc(-c2cc(=O)c3c(O)c(C4OC(CO)C(O)C(O)C4O)c(OC4OC(COC(=O)C=Cc5cc(OC)c(O)c(OC)c5)C(O)C(O)C4O)cc3o2)ccc1O,strong,0.9036144578313253,0.9565217391304348,1,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2C2CCCCO2)O1,5,0.8555293230024756,0.9096285079317752,2,0.9096285079317752,572,573
1150,1149,M01150,M01149,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1,CC1OC(OCC2OC(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)C(O)C(O)C2O)C(O)C(O)C1O,strong,0.8923076923076924,0.9512195121951219,1,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,3,0.9088491513636503,0.9095168661379434,1,0.9095168661379434,1149,1150
3066,3055,M03066,M03055,COc1cc2c(cc1O)CC1NCCc3cc(O)c(OC)c-2c31,COc1cc2c(cc1O)CC1NCCc3cc(OC)c(OC)c-2c31,strong,0.8888888888888888,0.9767441860465116,1,c1ccc2c(c1)CC1NCCc3cccc-2c31,4,0.8795051323147839,0.9094451496921788,1,0.9094451496921788,3055,3066
1250,1247,M01250,M01247,CS(=O)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,CS(=O)CCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,strong,0.9387755102040817,0.9857142857142858,1,C1CCOCC1,25,0.6627017793637848,0.9090991444555881,1,0.9090991444555881,1247,1250
2847,4495,M02847,M04495,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,strong,0.8974358974358975,0.9512195121951219,1,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,4,0.8795051323147839,0.9081921863575365,1,0.9081921863575365,2847,4495
19,38,M00019,M00038,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,strong,0.875,1.0,1,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,4,0.8795051323147839,0.9069257698472176,1,0.9069257698472176,19,38
3259,1572,M03259,M01572,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,CCCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,strong,0.9130434782608695,1.0,1,C1=C2CCCCC2C2CCC3CCCC3C2C1,16,0.7185751418868361,0.9056123582395471,1,0.9056123582395471,1572,3259
4447,4453,M04447,M04453,CCCc1nn(C)c2c(=S)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]c12,CCCc1nn(C)c2c(=S)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12,strong,0.8787878787878788,1.0,1,O=S(=O)(c1cccc(-c2nc(=S)c3[nH]ncc3[nH]2)c1)N1CCNCC1,5,0.8555293230024756,0.9056021257230986,2,0.9056021257230986,4447,4453
3936,4444,M03936,M04444,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,strong,0.8787878787878788,1.0,1,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,5,0.8555293230024756,0.9056021257230986,1,0.9056021257230986,3936,4444
1,51,M00001,M00051,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,strong,0.8541666666666666,1.0,1,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,2,0.9466801716388252,0.9045020257458237,1,0.9045020257458237,1,51
1183,1323,M01183,M01323,COc1ccc(CCC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1cc(CCC(=O)O)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,strong,0.9148936170212766,1.0,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.900759820835163,1,0.900759820835163,1183,1323
3906,771,M03906,M00771,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,strong,0.8653846153846154,0.9782608695652174,1,c1ccc(CCCCNCCc2ccccc2)cc1,3,0.9088491513636503,0.9001233593266211,1,0.9001233593266211,771,3906
568,573,M00568,M00573,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)cc5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc(OC)c1O,COc1cc(-c2cc(=O)c3c(O)c(C4OC(CO)C(O)C(O)C4O)c(OC4OC(COC(=O)C=Cc5cc(OC)c(O)c(OC)c5)C(O)C(O)C4O)cc3o2)ccc1O,strong,0.8780487804878049,0.9782608695652174,1,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2C2CCCCO2)O1,5,0.8555293230024756,0.8997238841343587,2,0.8997238841343587,568,573
1181,1190,M01181,M01190,COc1cc(C=CC(=O)O)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,strong,0.9130434782608695,1.0,1,c1ccc(OC2CCCCO2)cc1,22,0.6788243374826469,0.8996497375789188,1,0.8996497375789188,1181,1190
1412,3263,M01412,M03263,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,strong,0.8795180722891566,0.9859154929577465,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.8994784263730354,3,0.8994784263730354,1412,3263
1412,1638,M01412,M01638,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,strong,0.8795180722891566,0.9859154929577465,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.8994784263730354,2,0.8994784263730354,1412,1638
1888,1638,M01888,M01638,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,strong,0.8795180722891566,0.9859154929577465,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.8994784263730354,2,0.8994784263730354,1638,1888
1888,3263,M01888,M03263,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,strong,0.8795180722891566,0.9859154929577465,1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,6,0.8352580650673657,0.8994784263730354,3,0.8994784263730354,1888,3263
3145,3147,M03145,M03147,COc1ccc(C(=O)C(c2coc3cc(O)ccc3c2=O)C(c2ccc(O)cc2)c2ccc(O)cc2)c(OC)c1,COc1ccc(C(=O)C(c2coc3cc(O)ccc3c2=O)C(c2ccc(O)cc2)c2ccc(O)cc2)c(O)c1,strong,0.8571428571428571,0.9666666666666667,1,O=C(c1ccccc1)C(c1coc2ccccc2c1=O)C(c1ccccc1)c1ccccc1,2,0.9466801716388252,0.8979544066982047,1,0.8979544066982047,3145,3147
3071,3020,M03071,M03020,C=C1COC(=O)C12CC1(C)C(C)CCC(OC(=O)C=CSC)C1C2OC(=O)C(C)=CC,C=C1COC(=O)C12CC1(C)C(C)CCC(OC(=O)C=CSC)C1C2OC(C)=O,strong,0.8524590163934426,1.0,1,C=C1COC(=O)C12CC1CCCCC1C2,3,0.9088491513636503,0.8978027825406131,1,0.8978027825406131,3020,3071
167,179,M00167,M00179,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O,strong,0.8412698412698413,1.0,1,c1ccc(-c2[o+]c3ccccc3cc2OC2CCCC(COC3CCCCO3)O2)cc1,2,0.9466801716388252,0.8967639305077285,1,0.8967639305077285,167,179
569,573,M00569,M00573,COc1cc(C=CC(=O)OCC2OC(Oc3cc4oc(-c5ccc(O)cc5)cc(=O)c4c(O)c3C3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,COc1cc(-c2cc(=O)c3c(O)c(C4OC(CO)C(O)C(O)C4O)c(OC4OC(COC(=O)C=Cc5cc(OC)c(O)c(OC)c5)C(O)C(O)C4O)cc3o2)ccc1O,strong,0.8809523809523809,0.9565217391304348,1,O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2C2CCCCO2)O1,5,0.8555293230024756,0.8960312618044086,3,0.8960312618044086,569,573
755,4042,M00755,M04042,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,strong,0.8571428571428571,0.953125,1,O=C(NCC1CCCCO1)C1CCCN1,2,0.9466801716388252,0.894568990031538,1,0.894568990031538,755,4042
582,579,M00582,M00579,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,O=c1cc(-c2ccc(O)cc2)oc2c(C3OCC(O)C(O)C3O)c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,strong,0.8545454545454545,0.9743589743589743,1,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cc(C3CCCCO3)cc12,3,0.9088491513636503,0.8926443890215638,1,0.8926443890215638,579,582
1150,950,M01150,M00950,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,strong,0.8428571428571429,1.0,1,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,3,0.9088491513636503,0.8920416584188332,2,0.8920416584188332,950,1150
3999,3985,M03999,M03985,O=C(O)CCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,O=C(O)CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,strong,0.9285714285714286,0.975,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8918007451037174,1,0.8918007451037174,3985,3999
2639,4417,M02639,M04417,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,strong,0.8604651162790697,0.9565217391304348,1,O=C(Nc1ccccc1)C1CCCCN1,3,0.9088491513636503,0.8917368772545982,1,0.8917368772545982,2639,4417
3997,3981,M03997,M03981,CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(O)cc21,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(O)cc21,strong,0.9361702127659575,0.9512195121951219,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8904148936692152,1,0.8904148936692152,3981,3997
3980,3996,M03980,M03996,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cc(O)ccc21,CCCCn1cc(C(=O)c2cccc3ccccc23)c2cc(O)ccc21,strong,0.9361702127659575,0.9512195121951219,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8904148936692152,1,0.8904148936692152,3980,3996
2054,3785,M02054,M03785,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,strong,0.8846153846153846,0.8909090909090909,1,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2,3,0.9088491513636503,0.8898238762010511,2,0.8898238762010511,2054,3785
3995,3979,M03995,M03979,CCCCn1cc(C(=O)c2cccc3ccccc23)c2c(O)cccc21,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2c(O)cccc21,strong,0.9347826086956522,0.9512195121951219,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.889582331227032,1,0.889582331227032,3979,3995
3992,3978,M03992,M03978,CCCCn1c(O)c(C(=O)c2cccc3ccccc23)c2ccccc21,CCCCCn1c(O)c(C(=O)c2cccc3ccccc23)c2ccccc21,strong,0.9302325581395349,0.9591836734693877,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8888433412119281,1,0.8888433412119281,3978,3992
3149,3146,M03149,M03146,O=C1CC(c2ccc(O)cc2)Oc2cc3c(c(O)c21)C(C(=O)c1ccc(O)cc1O)C(c1ccc(O)cc1)O3,COc1ccc(C2Oc3cc4c(c(O)c3C2C(=O)c2ccc(O)cc2O)C(=O)CC(c2ccc(O)cc2)O4)cc1,strong,0.8620689655172413,0.9166666666666666,1,O=C1CC(c2ccccc2)Oc2cc3c(cc21)C(C(=O)c1ccccc1)C(c1ccccc1)O3,2,0.9466801716388252,0.8884100717228351,1,0.8884100717228351,3146,3149
3152,3154,M03152,M03154,CCCCCCCCCCCC=CCCC1CCCC(C)N1,CCCCCCCCCC=CCCCCC1CCCC(C)N1,strong,0.8823529411764706,1.0,1,C1CCNCC1,15,0.7265474540909509,0.888393882819525,1,0.888393882819525,3152,3154
3998,3982,M03998,M03982,CCCCn1cc(C(=O)c2cccc3ccccc23)c2cccc(O)c21,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cccc(O)c21,strong,0.9318181818181818,0.9534883720930233,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8883708900750251,1,0.8883708900750251,3982,3998
1230,320,M01230,M00320,O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,strong,0.8269230769230769,1.0,1,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,2,0.9466801716388252,0.8881558718996699,1,0.8881558718996699,320,1230
3336,3337,M03336,M03337,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CCO)CC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(C)CC4)ccc3OCC)nc12,strong,0.8823529411764706,0.9066666666666666,1,O=C(CN1CCNCC1)c1cccc(-c2nc3cn[nH]c3c(=O)[nH]2)c1,4,0.8795051323147839,0.8880042012197666,2,0.8880042012197666,3336,3337
3334,3336,M03334,M03336,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CC)CC4)ccc3OCC)nc12,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CCO)CC4)ccc3OCC)nc12,strong,0.8823529411764706,0.9066666666666666,1,O=C(CN1CCNCC1)c1cccc(-c2nc3cn[nH]c3c(=O)[nH]2)c1,4,0.8795051323147839,0.8880042012197666,2,0.8880042012197666,3334,3336
579,578,M00579,M00578,O=c1cc(-c2ccc(O)cc2)oc2c(C3OCC(O)C(O)C3O)c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OCC(O)C(O)C3O)c(O)c12,strong,0.8360655737704918,1.0,1,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cc(C3CCCCO3)cc12,3,0.9088491513636503,0.8879667169668426,2,0.8879667169668426,578,579
1896,1519,M01896,M01519,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])O)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,strong,0.8490566037735849,0.9846153846153847,1,c1ncc(C[n+]2ccsc2)cn1,4,0.8795051323147839,0.8875135782652147,1,0.8875135782652147,1519,1896
4614,4612,M04614,M04612,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCO)CC4)ccc3OCC)nn12,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,strong,0.8571428571428571,0.9230769230769231,1,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,2,0.9466801716388252,0.8870569708007688,1,0.8870569708007688,4612,4614
20,126,M00020,M00126,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,strong,0.8518518518518519,0.9743589743589743,1,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,4,0.8795051323147839,0.8866266245480723,1,0.8866266245480723,20,126
